MUN_NAME,scen,seas,tslice,var,value
ZAHEERABAD,RCP45,ON,2021-2050,tmean,1.1796212
ZAHEERABAD,RCP45,ON,2021-2050,tmax,1.5496755
ZAHEERABAD,RCP45,ON,2021-2050,tmin,1.2493091
ZAHEERABAD,RCP45,ON,2061-2090,precip,67.35138
ZAHEERABAD,RCP45,ON,2061-2090,tmean,1.7661815
ZAHEERABAD,RCP45,ON,2061-2090,tmax,1.4423332
ZAHEERABAD,RCP45,ON,2061-2090,tmin,2.0444188
ZAHEERABAD,RCP45,DJF,2021-2050,precip,23.097069
ZAHEERABAD,RCP45,DJF,2021-2050,tmean,1.473994
ZAHEERABAD,RCP45,DJF,2021-2050,tmax,1.7894506
ZAHEERABAD,RCP45,DJF,2021-2050,tmin,1.5932279
ZAHEERABAD,RCP45,DJF,2061-2090,precip,28.020376
ZAHEERABAD,RCP45,DJF,2061-2090,tmean,2.1799877
ZAHEERABAD,RCP45,DJF,2061-2090,tmax,1.9860637
ZAHEERABAD,RCP45,DJF,2061-2090,tmin,2.4239833
ZAHEERABAD,RCP45,MAM,2021-2050,precip,56.769653
ZAHEERABAD,RCP45,MAM,2021-2050,tmean,1.5984297
ZAHEERABAD,RCP45,MAM,2021-2050,tmax,1.3523757
ZAHEERABAD,RCP45,MAM,2021-2050,tmin,1.4577968
ZAHEERABAD,RCP45,MAM,2061-2090,precip,60.70961
ZAHEERABAD,RCP45,MAM,2061-2090,tmean,2.4034119
ZAHEERABAD,RCP45,MAM,2061-2090,tmax,1.8420017
ZAHEERABAD,RCP45,MAM,2061-2090,tmin,2.372205
ZAHEERABAD,RCP85,Annual,2021-2050,precip,27.124987
ZAHEERABAD,RCP85,Annual,2021-2050,tmean,1.5195134
ZAHEERABAD,RCP85,Annual,2021-2050,tmax,1.7631935
ZAHEERABAD,RCP85,Annual,2021-2050,tmin,1.5915736
ZAHEERABAD,RCP85,Annual,2061-2090,precip,37.929245
ZAHEERABAD,RCP85,Annual,2061-2090,tmean,3.3934252
ZAHEERABAD,RCP85,Annual,2061-2090,tmax,3.3667045
ZAHEERABAD,RCP85,Annual,2061-2090,tmin,3.718111
ZAHEERABAD,RCP85,JJAS,2021-2050,precip,7.484251
ZAHEERABAD,RCP85,JJAS,2021-2050,tmean,1.3367832
ZAHEERABAD,RCP85,JJAS,2021-2050,tmax,1.7033656
ZAHEERABAD,RCP85,JJAS,2021-2050,tmin,1.369628
ZAHEERABAD,RCP85,JJAS,2061-2090,precip,10.363202
ZAHEERABAD,RCP85,JJAS,2061-2090,tmean,3.0292406
ZAHEERABAD,RCP85,JJAS,2061-2090,tmax,3.21742
ZAHEERABAD,RCP85,JJAS,2061-2090,tmin,3.192269
ZAHEERABAD,RCP85,ON,2021-2050,precip,61.71093
ZAHEERABAD,RCP85,ON,2021-2050,tmean,1.3200021
ZAHEERABAD,RCP85,ON,2021-2050,tmax,1.7349625
ZAHEERABAD,RCP85,ON,2021-2050,tmin,1.5532746
ZAHEERABAD,RCP85,ON,2061-2090,precip,101.19435
ZAHEERABAD,RCP85,ON,2061-2090,tmean,2.9138002
ZAHEERABAD,RCP85,ON,2061-2090,tmax,2.924889
ZAHEERABAD,RCP85,ON,2061-2090,tmin,3.581596
ZAHEERABAD,RCP85,DJF,2021-2050,precip,12.902214
ZAHEERABAD,RCP85,DJF,2021-2050,tmean,1.5647545
ZAHEERABAD,RCP85,DJF,2021-2050,tmax,2.0609274
ZAHEERABAD,RCP85,DJF,2021-2050,tmin,1.7214189
ZAHEERABAD,RCP85,DJF,2061-2090,precip,15.743539
ZAHEERABAD,RCP85,DJF,2061-2090,tmean,3.6053243
ZAHEERABAD,RCP85,DJF,2061-2090,tmax,3.8296943
ZAHEERABAD,RCP85,DJF,2061-2090,tmin,4.1329546
ZAHEERABAD,RCP85,MAM,2021-2050,precip,44.47811
ZAHEERABAD,RCP85,MAM,2021-2050,tmean,1.8509204
ZAHEERABAD,RCP85,MAM,2021-2050,tmax,1.5640507
ZAHEERABAD,RCP85,MAM,2021-2050,tmin,1.7831886
ZAHEERABAD,RCP85,MAM,2061-2090,precip,54.692947
ZAHEERABAD,RCP85,MAM,2061-2090,tmean,3.9868562
ZAHEERABAD,RCP85,MAM,2061-2090,tmax,3.397303
ZAHEERABAD,RCP85,MAM,2061-2090,tmin,4.0954
WANAPARTHY,RCP45,Annual,2021-2050,precip,13.111237
WANAPARTHY,RCP45,Annual,2021-2050,tmean,1.2921174
WANAPARTHY,RCP45,Annual,2021-2050,tmax,1.5898602
WANAPARTHY,RCP45,Annual,2021-2050,tmin,1.2844882
WANAPARTHY,RCP45,Annual,2061-2090,precip,25.273415
WANAPARTHY,RCP45,Annual,2061-2090,tmean,1.9624043
WANAPARTHY,RCP45,Annual,2061-2090,tmax,1.8705981
WANAPARTHY,RCP45,Annual,2061-2090,tmin,1.9935033
WANAPARTHY,RCP45,JJAS,2021-2050,precip,-5.6431556
WANAPARTHY,RCP45,JJAS,2021-2050,tmean,1.1680369
WANAPARTHY,RCP45,JJAS,2021-2050,tmax,1.5713837
WANAPARTHY,RCP45,JJAS,2021-2050,tmin,1.19045
WANAPARTHY,RCP45,JJAS,2061-2090,precip,10.60877
WANAPARTHY,RCP45,JJAS,2061-2090,tmean,1.8003538
WANAPARTHY,RCP45,JJAS,2061-2090,tmax,1.9081688
WANAPARTHY,RCP45,JJAS,2061-2090,tmin,1.7729242
WANAPARTHY,RCP45,ON,2021-2050,precip,22.42012
WANAPARTHY,RCP45,ON,2021-2050,tmean,1.1248484
WANAPARTHY,RCP45,ON,2021-2050,tmax,1.6455407
WANAPARTHY,RCP45,ON,2021-2050,tmin,1.1278515
WANAPARTHY,RCP45,ON,2061-2090,precip,41.526978
WANAPARTHY,RCP45,ON,2061-2090,tmean,1.7007413
WANAPARTHY,RCP45,ON,2061-2090,tmax,1.6562991
WANAPARTHY,RCP45,ON,2061-2090,tmin,1.8924246
WANAPARTHY,RCP45,DJF,2021-2050,precip,3.1563134
WANAPARTHY,RCP45,DJF,2021-2050,tmean,1.3096466
WANAPARTHY,RCP45,DJF,2021-2050,tmax,1.7623007
WANAPARTHY,RCP45,DJF,2021-2050,tmin,1.3626084
WANAPARTHY,RCP45,DJF,2061-2090,precip,15.732521
WANAPARTHY,RCP45,DJF,2061-2090,tmean,2.0260062
WANAPARTHY,RCP45,DJF,2061-2090,tmax,1.9674728
WANAPARTHY,RCP45,DJF,2061-2090,tmin,2.1203644
WANAPARTHY,RCP45,MAM,2021-2050,precip,41.866096
WANAPARTHY,RCP45,MAM,2021-2050,tmean,1.5515411
WANAPARTHY,RCP45,MAM,2021-2050,tmax,1.4049346
WANAPARTHY,RCP45,MAM,2021-2050,tmin,1.4361769
WANAPARTHY,RCP45,MAM,2061-2090,precip,43.53146
WANAPARTHY,RCP45,MAM,2061-2090,tmean,2.2893112
WANAPARTHY,RCP45,MAM,2061-2090,tmax,1.8664951
WANAPARTHY,RCP45,MAM,2061-2090,tmin,2.2281332
WANAPARTHY,RCP85,Annual,2021-2050,precip,13.442747
WANAPARTHY,RCP85,Annual,2021-2050,tmean,1.4497044
WANAPARTHY,RCP85,Annual,2021-2050,tmax,1.8044899
WANAPARTHY,RCP85,Annual,2021-2050,tmin,1.5003432
WANAPARTHY,RCP85,Annual,2061-2090,precip,25.09787
WANAPARTHY,RCP85,Annual,2061-2090,tmean,3.2583022
WANAPARTHY,RCP85,Annual,2061-2090,tmax,3.3722308
WANAPARTHY,RCP85,Annual,2061-2090,tmin,3.496735
WANAPARTHY,RCP85,JJAS,2021-2050,precip,2.7201548
WANAPARTHY,RCP85,JJAS,2021-2050,tmean,1.2937148
WANAPARTHY,RCP85,JJAS,2021-2050,tmax,1.7469974
WANAPARTHY,RCP85,JJAS,2021-2050,tmin,1.3939078
WANAPARTHY,RCP85,JJAS,2061-2090,precip,6.245852
WANAPARTHY,RCP85,JJAS,2061-2090,tmean,3.014816
WANAPARTHY,RCP85,JJAS,2061-2090,tmax,3.2605479
WANAPARTHY,RCP85,JJAS,2061-2090,tmin,3.2072265
WANAPARTHY,RCP85,ON,2021-2050,precip,35.559975
WANAPARTHY,RCP85,ON,2021-2050,tmean,1.3030963
WANAPARTHY,RCP85,ON,2021-2050,tmax,1.8775673
WANAPARTHY,RCP85,ON,2021-2050,tmin,1.3978496
WANAPARTHY,RCP85,ON,2061-2090,precip,64.40233
WANAPARTHY,RCP85,ON,2061-2090,tmean,2.8887377
WANAPARTHY,RCP85,ON,2061-2090,tmax,3.1471848
WANAPARTHY,RCP85,ON,2061-2090,tmin,3.356279
WANAPARTHY,RCP85,DJF,2021-2050,precip,0.9330585
WANAPARTHY,RCP85,DJF,2021-2050,tmean,1.4291182
WANAPARTHY,RCP85,DJF,2021-2050,tmax,2.0478163
WANAPARTHY,RCP85,DJF,2021-2050,tmin,1.4873888
WANAPARTHY,RCP85,DJF,2061-2090,precip,14.323404
WANAPARTHY,RCP85,DJF,2061-2090,tmean,3.328881
WANAPARTHY,RCP85,DJF,2061-2090,tmax,3.6860013
WANAPARTHY,RCP85,DJF,2061-2090,tmin,3.6313806
WANAPARTHY,RCP85,MAM,2021-2050,precip,25.504406
WANAPARTHY,RCP85,MAM,2021-2050,tmean,1.7760156
WANAPARTHY,RCP85,MAM,2021-2050,tmax,1.5891018
WANAPARTHY,RCP85,MAM,2021-2050,tmin,1.7235407
WANAPARTHY,RCP85,MAM,2061-2090,precip,34.80538
WANAPARTHY,RCP85,MAM,2061-2090,tmean,3.7587485
WANAPARTHY,RCP85,MAM,2061-2090,tmax,3.3574014
WANAPARTHY,RCP85,MAM,2061-2090,tmin,3.841738
VIKARABAD,RCP45,Annual,2021-2050,precip,26.052515
VIKARABAD,RCP45,Annual,2021-2050,tmean,1.3341719
VIKARABAD,RCP45,Annual,2021-2050,tmax,1.5493116
VIKARABAD,RCP45,Annual,2021-2050,tmin,1.3209548
VIKARABAD,RCP45,Annual,2061-2090,precip,35.33244
VIKARABAD,RCP45,Annual,2061-2090,tmean,2.027355
VIKARABAD,RCP45,Annual,2061-2090,tmax,1.8352766
VIKARABAD,RCP45,Annual,2061-2090,tmin,2.0738926
VIKARABAD,RCP45,JJAS,2021-2050,precip,2.9338639
VIKARABAD,RCP45,JJAS,2021-2050,tmean,1.1902038
VIKARABAD,RCP45,JJAS,2021-2050,tmax,1.502142
VIKARABAD,RCP45,JJAS,2021-2050,tmin,1.1592506
VIKARABAD,RCP45,JJAS,2061-2090,precip,14.959029
VIKARABAD,RCP45,JJAS,2061-2090,tmean,1.8286725
VIKARABAD,RCP45,JJAS,2061-2090,tmax,1.8560435
VIKARABAD,RCP45,JJAS,2061-2090,tmin,1.7634999
VIKARABAD,RCP45,ON,2021-2050,precip,39.14842
VIKARABAD,RCP45,ON,2021-2050,tmean,1.1416721
VIKARABAD,RCP45,ON,2021-2050,tmax,1.5652348
VIKARABAD,RCP45,ON,2021-2050,tmin,1.1967363
VIKARABAD,RCP45,ON,2061-2090,precip,59.34073
VIKARABAD,RCP45,ON,2061-2090,tmean,1.7492085
VIKARABAD,RCP45,ON,2061-2090,tmax,1.531456
VIKARABAD,RCP45,ON,2061-2090,tmin,1.9957985
VIKARABAD,RCP45,DJF,2021-2050,precip,18.07102
VIKARABAD,RCP45,DJF,2021-2050,tmean,1.4075204
VIKARABAD,RCP45,DJF,2021-2050,tmax,1.7819052
VIKARABAD,RCP45,DJF,2021-2050,tmin,1.4985675
VIKARABAD,RCP45,DJF,2061-2090,precip,25.269594
VIKARABAD,RCP45,DJF,2061-2090,tmean,2.135108
VIKARABAD,RCP45,DJF,2061-2090,tmax,1.9952841
VIKARABAD,RCP45,DJF,2061-2090,tmin,2.2974598
VIKARABAD,RCP45,MAM,2021-2050,precip,56.12828
VIKARABAD,RCP45,MAM,2021-2050,tmean,1.5811138
VIKARABAD,RCP45,MAM,2021-2050,tmax,1.3689953
VIKARABAD,RCP45,MAM,2021-2050,tmin,1.4417602
VIKARABAD,RCP45,MAM,2061-2090,precip,56.554306
VIKARABAD,RCP45,MAM,2061-2090,tmean,2.369942
VIKARABAD,RCP45,MAM,2061-2090,tmax,1.8501269
VIKARABAD,RCP45,MAM,2061-2090,tmin,2.3162448
VIKARABAD,RCP85,Annual,2021-2050,precip,25.098288
VIKARABAD,RCP85,Annual,2021-2050,tmean,1.4935249
VIKARABAD,RCP85,Annual,2021-2050,tmax,1.7798076
VIKARABAD,RCP85,Annual,2021-2050,tmin,1.5510699
VIKARABAD,RCP85,Annual,2061-2090,precip,34.29321
VIKARABAD,RCP85,Annual,2061-2090,tmean,3.3589077
VIKARABAD,RCP85,Annual,2061-2090,tmax,3.3886626
VIKARABAD,RCP85,Annual,2061-2090,tmin,3.6238148
VIKARABAD,RCP85,JJAS,2021-2050,precip,8.633561
VIKARABAD,RCP85,JJAS,2021-2050,tmean,1.3230461
VIKARABAD,RCP85,JJAS,2021-2050,tmax,1.7153901
VIKARABAD,RCP85,JJAS,2021-2050,tmin,1.3706025
VIKARABAD,RCP85,JJAS,2061-2090,precip,10.615529
VIKARABAD,RCP85,JJAS,2061-2090,tmean,3.042144
VIKARABAD,RCP85,JJAS,2061-2090,tmax,3.2556047
VIKARABAD,RCP85,JJAS,2061-2090,tmin,3.1958055
VIKARABAD,RCP85,ON,2021-2050,precip,56.321102
VIKARABAD,RCP85,ON,2021-2050,tmean,1.3121729
VIKARABAD,RCP85,ON,2021-2050,tmax,1.8046421
VIKARABAD,RCP85,ON,2021-2050,tmin,1.5075016
VIKARABAD,RCP85,ON,2061-2090,precip,87.50873
VIKARABAD,RCP85,ON,2061-2090,tmean,2.912091
VIKARABAD,RCP85,ON,2061-2090,tmax,3.0385258
VIKARABAD,RCP85,ON,2061-2090,tmin,3.5092008
VIKARABAD,RCP85,DJF,2021-2050,precip,10.824001
VIKARABAD,RCP85,DJF,2021-2050,tmean,1.5117074
VIKARABAD,RCP85,DJF,2021-2050,tmax,2.059848
VIKARABAD,RCP85,DJF,2021-2050,tmin,1.6268734
VIKARABAD,RCP85,DJF,2061-2090,precip,16.13957
VIKARABAD,RCP85,DJF,2061-2090,tmean,3.506066
VIKARABAD,RCP85,DJF,2061-2090,tmax,3.7940896
VIKARABAD,RCP85,DJF,2061-2090,tmin,3.914793
VIKARABAD,RCP85,MAM,2021-2050,precip,40.510326
VIKARABAD,RCP85,MAM,2021-2050,tmean,1.8235488
VIKARABAD,RCP85,MAM,2021-2050,tmax,1.5691007
VIKARABAD,RCP85,MAM,2021-2050,tmin,1.7449352
VIKARABAD,RCP85,MAM,2061-2090,precip,48.54007
VIKARABAD,RCP85,MAM,2061-2090,tmean,3.9319794
VIKARABAD,RCP85,MAM,2061-2090,tmax,3.3940706
VIKARABAD,RCP85,MAM,2061-2090,tmin,3.9799259
TANDUR,RCP45,Annual,2021-2050,precip,20.727072
TANDUR,RCP45,Annual,2021-2050,tmean,1.3377595
TANDUR,RCP45,Annual,2021-2050,tmax,1.5449053
TANDUR,RCP45,Annual,2021-2050,tmin,1.3381858
TANDUR,RCP45,Annual,2061-2090,precip,33.918694
TANDUR,RCP45,Annual,2061-2090,tmean,2.0078547
TANDUR,RCP45,Annual,2061-2090,tmax,1.819817
TANDUR,RCP45,Annual,2061-2090,tmin,2.0830047
TANDUR,RCP45,JJAS,2021-2050,precip,-2.5825434
TANDUR,RCP45,JJAS,2021-2050,tmean,1.192358
TANDUR,RCP45,JJAS,2021-2050,tmax,1.5020223
TANDUR,RCP45,JJAS,2021-2050,tmin,1.176053
TANDUR,RCP45,JJAS,2061-2090,precip,12.71577
TANDUR,RCP45,JJAS,2061-2090,tmean,1.7987013
TANDUR,RCP45,JJAS,2061-2090,tmax,1.8326011
TANDUR,RCP45,JJAS,2061-2090,tmin,1.7724009
TANDUR,RCP45,ON,2021-2050,precip,34.39053
TANDUR,RCP45,ON,2021-2050,tmean,1.1622953
TANDUR,RCP45,ON,2021-2050,tmax,1.5869246
TANDUR,RCP45,ON,2021-2050,tmin,1.2269993
TANDUR,RCP45,ON,2061-2090,precip,57.562862
TANDUR,RCP45,ON,2061-2090,tmean,1.7101192
TANDUR,RCP45,ON,2061-2090,tmax,1.5149031
TANDUR,RCP45,ON,2061-2090,tmin,1.9875288
TANDUR,RCP45,DJF,2021-2050,precip,13.757477
TANDUR,RCP45,DJF,2021-2050,tmean,1.4032396
TANDUR,RCP45,DJF,2021-2050,tmax,1.7473946
TANDUR,RCP45,DJF,2021-2050,tmin,1.5110226
TANDUR,RCP45,DJF,2061-2090,precip,25.799286
TANDUR,RCP45,DJF,2061-2090,tmean,2.1311817
TANDUR,RCP45,DJF,2061-2090,tmax,1.9770025
TANDUR,RCP45,DJF,2061-2090,tmin,2.3093178
TANDUR,RCP45,MAM,2021-2050,precip,49.667187
TANDUR,RCP45,MAM,2021-2050,tmean,1.5831242
TANDUR,RCP45,MAM,2021-2050,tmax,1.3715807
TANDUR,RCP45,MAM,2021-2050,tmin,1.4556503
TANDUR,RCP45,MAM,2061-2090,precip,54.545887
TANDUR,RCP45,MAM,2061-2090,tmean,2.3618896
TANDUR,RCP45,MAM,2061-2090,tmax,1.8488617
TANDUR,RCP45,MAM,2061-2090,tmin,2.3344803
TANDUR,RCP85,Annual,2021-2050,precip,21.820051
TANDUR,RCP85,Annual,2021-2050,tmean,1.49409
TANDUR,RCP85,Annual,2021-2050,tmax,1.765613
TANDUR,RCP85,Annual,2021-2050,tmin,1.5725303
TANDUR,RCP85,Annual,2061-2090,precip,32.13599
TANDUR,RCP85,Annual,2061-2090,tmean,3.338311
TANDUR,RCP85,Annual,2061-2090,tmax,3.358368
TANDUR,RCP85,Annual,2061-2090,tmin,3.6426764
TANDUR,RCP85,JJAS,2021-2050,precip,4.604275
TANDUR,RCP85,JJAS,2021-2050,tmean,1.3143353
TANDUR,RCP85,JJAS,2021-2050,tmax,1.7007403
TANDUR,RCP85,JJAS,2021-2050,tmin,1.383966
TANDUR,RCP85,JJAS,2061-2090,precip,7.5111656
TANDUR,RCP85,JJAS,2061-2090,tmean,3.0013828
TANDUR,RCP85,JJAS,2061-2090,tmax,3.2050452
TANDUR,RCP85,JJAS,2061-2090,tmin,3.1957603
TANDUR,RCP85,ON,2021-2050,precip,50.891277
TANDUR,RCP85,ON,2021-2050,tmean,1.3081074
TANDUR,RCP85,ON,2021-2050,tmax,1.7932053
TANDUR,RCP85,ON,2021-2050,tmin,1.5257139
TANDUR,RCP85,ON,2061-2090,precip,85.41124
TANDUR,RCP85,ON,2061-2090,tmean,2.86934
TANDUR,RCP85,ON,2061-2090,tmax,3.0037727
TANDUR,RCP85,ON,2061-2090,tmin,3.5042734
TANDUR,RCP85,DJF,2021-2050,precip,9.535884
TANDUR,RCP85,DJF,2021-2050,tmean,1.529389
TANDUR,RCP85,DJF,2021-2050,tmax,2.0293128
TANDUR,RCP85,DJF,2021-2050,tmin,1.6564261
TANDUR,RCP85,DJF,2061-2090,precip,13.526518
TANDUR,RCP85,DJF,2061-2090,tmean,3.5146503
TANDUR,RCP85,DJF,2061-2090,tmax,3.7645206
TANDUR,RCP85,DJF,2061-2090,tmin,3.9377308
TANDUR,RCP85,MAM,2021-2050,precip,37.677773
TANDUR,RCP85,MAM,2021-2050,tmean,1.822452
TANDUR,RCP85,MAM,2021-2050,tmax,1.570015
TANDUR,RCP85,MAM,2021-2050,tmin,1.7712644
TANDUR,RCP85,MAM,2061-2090,precip,48.061726
TANDUR,RCP85,MAM,2061-2090,tmean,3.923856
TANDUR,RCP85,MAM,2061-2090,tmax,3.3930423
TANDUR,RCP85,MAM,2061-2090,tmin,4.0357785
SURYAPET,RCP45,Annual,2021-2050,precip,15.855187
SURYAPET,RCP45,Annual,2021-2050,tmean,1.3069568
SURYAPET,RCP45,Annual,2021-2050,tmax,1.6028018
SURYAPET,RCP45,Annual,2021-2050,tmin,1.3294638
SURYAPET,RCP45,Annual,2061-2090,precip,29.238052
SURYAPET,RCP45,Annual,2061-2090,tmean,2.0120893
SURYAPET,RCP45,Annual,2061-2090,tmax,1.9254569
SURYAPET,RCP45,Annual,2061-2090,tmin,2.028287
SURYAPET,RCP45,JJAS,2021-2050,precip,9.210062
SURYAPET,RCP45,JJAS,2021-2050,tmean,1.1827146
SURYAPET,RCP45,JJAS,2021-2050,tmax,1.5626396
SURYAPET,RCP45,JJAS,2021-2050,tmin,1.1914128
SURYAPET,RCP45,JJAS,2061-2090,precip,16.980991
SURYAPET,RCP45,JJAS,2061-2090,tmean,1.8651972
SURYAPET,RCP45,JJAS,2061-2090,tmax,1.9462649
SURYAPET,RCP45,JJAS,2061-2090,tmin,1.7626661
SURYAPET,RCP45,ON,2021-2050,precip,34.54239
SURYAPET,RCP45,ON,2021-2050,tmean,1.0816071
SURYAPET,RCP45,ON,2021-2050,tmax,1.5681965
SURYAPET,RCP45,ON,2021-2050,tmin,1.1462393
SURYAPET,RCP45,ON,2061-2090,precip,54.075554
SURYAPET,RCP45,ON,2061-2090,tmean,1.7461491
SURYAPET,RCP45,ON,2061-2090,tmax,1.662617
SURYAPET,RCP45,ON,2061-2090,tmin,1.9019661
SURYAPET,RCP45,DJF,2021-2050,precip,-2.9604535
SURYAPET,RCP45,DJF,2021-2050,tmean,1.3738093
SURYAPET,RCP45,DJF,2021-2050,tmax,1.8581538
SURYAPET,RCP45,DJF,2021-2050,tmin,1.5044193
SURYAPET,RCP45,DJF,2061-2090,precip,16.840763
SURYAPET,RCP45,DJF,2061-2090,tmean,2.150476
SURYAPET,RCP45,DJF,2061-2090,tmax,2.115161
SURYAPET,RCP45,DJF,2061-2090,tmin,2.2997627
SURYAPET,RCP45,MAM,2021-2050,precip,31.072865
SURYAPET,RCP45,MAM,2021-2050,tmean,1.5559931
SURYAPET,RCP45,MAM,2021-2050,tmax,1.4240694
SURYAPET,RCP45,MAM,2021-2050,tmin,1.4607263
SURYAPET,RCP45,MAM,2061-2090,precip,41.419754
SURYAPET,RCP45,MAM,2061-2090,tmean,2.2468522
SURYAPET,RCP45,MAM,2061-2090,tmax,1.8832357
SURYAPET,RCP45,MAM,2061-2090,tmin,2.195186
SURYAPET,RCP85,Annual,2021-2050,precip,19.812393
SURYAPET,RCP85,Annual,2021-2050,tmean,1.455865
SURYAPET,RCP85,Annual,2021-2050,tmax,1.8077679
SURYAPET,RCP85,Annual,2021-2050,tmin,1.5388333
SURYAPET,RCP85,Annual,2061-2090,precip,25.003674
SURYAPET,RCP85,Annual,2061-2090,tmean,3.3162477
SURYAPET,RCP85,Annual,2061-2090,tmax,3.4369173
SURYAPET,RCP85,Annual,2061-2090,tmin,3.557301
SURYAPET,RCP85,JJAS,2021-2050,precip,12.120407
SURYAPET,RCP85,JJAS,2021-2050,tmean,1.3035831
SURYAPET,RCP85,JJAS,2021-2050,tmax,1.7427664
SURYAPET,RCP85,JJAS,2021-2050,tmin,1.3988528
SURYAPET,RCP85,JJAS,2061-2090,precip,17.301456
SURYAPET,RCP85,JJAS,2061-2090,tmean,3.1141572
SURYAPET,RCP85,JJAS,2061-2090,tmax,3.350244
SURYAPET,RCP85,JJAS,2061-2090,tmin,3.2622676
SURYAPET,RCP85,ON,2021-2050,precip,54.361404
SURYAPET,RCP85,ON,2021-2050,tmean,1.2818491
SURYAPET,RCP85,ON,2021-2050,tmax,1.7941098
SURYAPET,RCP85,ON,2021-2050,tmin,1.4192967
SURYAPET,RCP85,ON,2061-2090,precip,69.56964
SURYAPET,RCP85,ON,2061-2090,tmean,2.9016774
SURYAPET,RCP85,ON,2061-2090,tmax,3.0872698
SURYAPET,RCP85,ON,2061-2090,tmin,3.3553402
SURYAPET,RCP85,DJF,2021-2050,precip,8.640462
SURYAPET,RCP85,DJF,2021-2050,tmean,1.4570483
SURYAPET,RCP85,DJF,2021-2050,tmax,2.1073704
SURYAPET,RCP85,DJF,2021-2050,tmin,1.6453819
SURYAPET,RCP85,DJF,2061-2090,precip,1.6924429
SURYAPET,RCP85,DJF,2061-2090,tmean,3.482071
SURYAPET,RCP85,DJF,2061-2090,tmax,3.8700123
SURYAPET,RCP85,DJF,2061-2090,tmin,3.8876684
SURYAPET,RCP85,MAM,2021-2050,precip,18.207634
SURYAPET,RCP85,MAM,2021-2050,tmean,1.7737348
SURYAPET,RCP85,MAM,2021-2050,tmax,1.6039393
SURYAPET,RCP85,MAM,2021-2050,tmin,1.6986163
SURYAPET,RCP85,MAM,2061-2090,precip,28.873878
SURYAPET,RCP85,MAM,2061-2090,tmean,3.696259
SURYAPET,RCP85,MAM,2061-2090,tmax,3.352486
SURYAPET,RCP85,MAM,2061-2090,tmin,3.7549524
SIDDIPET,RCP45,Annual,2021-2050,precip,27.41543
SIDDIPET,RCP45,Annual,2021-2050,tmean,1.3809966
SIDDIPET,RCP45,Annual,2021-2050,tmax,1.5833902
SIDDIPET,RCP45,Annual,2021-2050,tmin,1.3837391
SIDDIPET,RCP45,Annual,2061-2090,precip,36.076313
SIDDIPET,RCP45,Annual,2061-2090,tmean,2.1243193
SIDDIPET,RCP45,Annual,2061-2090,tmax,1.8823428
SIDDIPET,RCP45,Annual,2061-2090,tmin,2.145481
SIDDIPET,RCP45,JJAS,2021-2050,precip,9.987819
SIDDIPET,RCP45,JJAS,2021-2050,tmean,1.205839
SIDDIPET,RCP45,JJAS,2021-2050,tmax,1.5103102
SIDDIPET,RCP45,JJAS,2021-2050,tmin,1.1407169
SIDDIPET,RCP45,JJAS,2061-2090,precip,19.218256
SIDDIPET,RCP45,JJAS,2061-2090,tmean,1.9154834
SIDDIPET,RCP45,JJAS,2061-2090,tmax,1.8968468
SIDDIPET,RCP45,JJAS,2061-2090,tmin,1.7491727
SIDDIPET,RCP45,ON,2021-2050,precip,42.60305
SIDDIPET,RCP45,ON,2021-2050,tmean,1.1577358
SIDDIPET,RCP45,ON,2021-2050,tmax,1.5254759
SIDDIPET,RCP45,ON,2021-2050,tmin,1.2692369
SIDDIPET,RCP45,ON,2061-2090,precip,65.624886
SIDDIPET,RCP45,ON,2061-2090,tmean,1.8584604
SIDDIPET,RCP45,ON,2061-2090,tmax,1.5183115
SIDDIPET,RCP45,ON,2061-2090,tmin,2.0608387
SIDDIPET,RCP45,DJF,2021-2050,precip,13.966952
SIDDIPET,RCP45,DJF,2021-2050,tmean,1.5059947
SIDDIPET,RCP45,DJF,2021-2050,tmax,1.9139447
SIDDIPET,RCP45,DJF,2021-2050,tmin,1.6660348
SIDDIPET,RCP45,DJF,2061-2090,precip,17.75376
SIDDIPET,RCP45,DJF,2061-2090,tmean,2.2691822
SIDDIPET,RCP45,DJF,2061-2090,tmax,2.1146462
SIDDIPET,RCP45,DJF,2061-2090,tmin,2.5126002
SIDDIPET,RCP45,MAM,2021-2050,precip,53.975647
SIDDIPET,RCP45,MAM,2021-2050,tmean,1.6383826
SIDDIPET,RCP45,MAM,2021-2050,tmax,1.3888855
SIDDIPET,RCP45,MAM,2021-2050,tmin,1.5018078
SIDDIPET,RCP45,MAM,2061-2090,precip,57.177216
SIDDIPET,RCP45,MAM,2061-2090,tmean,2.4351442
SIDDIPET,RCP45,MAM,2061-2090,tmax,1.8733886
SIDDIPET,RCP45,MAM,2061-2090,tmin,2.3632004
SIDDIPET,RCP85,Annual,2021-2050,precip,28.425323
SIDDIPET,RCP85,Annual,2021-2050,tmean,1.5360259
SIDDIPET,RCP85,Annual,2021-2050,tmax,1.8045164
SIDDIPET,RCP85,Annual,2021-2050,tmin,1.6158653
SIDDIPET,RCP85,Annual,2061-2090,precip,36.023792
SIDDIPET,RCP85,Annual,2061-2090,tmean,3.496581
SIDDIPET,RCP85,Annual,2061-2090,tmax,3.4626267
SIDDIPET,RCP85,Annual,2061-2090,tmin,3.7647598
SIDDIPET,RCP85,JJAS,2021-2050,precip,14.638646
